PRODUCTNAME,COUNTRY,YEAR,MONTH,TOTALSALES
ATA:_B757_300,USA,2004,8,5400
1957_Chevy_Pickup,USA,2004,8,5248
1992_Porsche_Cayenne_Turbo_Silver,USA,2004,8,4797
1970_Triumph_Spitfire,USA,2004,8,4681
1993_Mazda_RX_7,USA,2004,8,4658
2002_Yamaha_YZR_M1,USA,2004,8,4572
1969_Corvair_Monza,USA,2004,8,4374
1999_Indy_500_Monte_Carlo_SS,USA,2004,8,4329
Diamond_T620_Semi_Skirted_Tanker,USA,2004,8,4294
Collectable_Wooden_Train,USA,2004,8,4176
1948_Porsche_Type_356_Roadster,USA,2004,8,4123
1969_Harley_Davidson_Ultimate_Chopper,USA,2004,8,4104
1976_Ford_Gran_Torino,USA,2004,8,3930
1969_Ford_Falcon,USA,2004,8,3768
1995_Honda_Civic,USA,2004,8,3741
The_Mayflower,USA,2004,8,3741
1997_BMW_R_1100_S,USA,2004,8,3706
1997_BMW_F650_ST,USA,2004,8,3663
1961_Chevrolet_Impala,USA,2004,8,3600
1998_Chrysler_Plymouth_Prowler,USA,2004,8,3243
1970_Plymouth_Hemi_Cuda,USA,2004,8,3192
1956_Porsche_356A_Coupe,USA,2004,8,3150
1958_Setra_Bus,USA,2004,8,2950
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2004,8,2808
1962_Volkswagen_Microbus,USA,2004,8,2775
1960_BSA_Gold_Star_DBD34_1960,USA,2004,8,2730
1969_Dodge_Super_Bee,USA,2004,8,2660
1939_Cadillac_Limousine,USA,2004,8,2640
1948_Porsche_356_A_Roadster,USA,2004,8,2639
1965_Aston_Martin_DB5,USA,2004,8,2599
1982_Ducati_996_R,USA,2004,8,2516
1962_City_of_Detroit_Streetcar,USA,2004,8,2479
1940s_Ford_truck,USA,2004,8,2475
1980?s_GM_Manhattan_Express,USA,2004,8,2407
1982_Camaro_Z28,USA,2004,8,2322
1950_s_Chicago_Surface_Lines_Streetcar,USA,2004,8,2160
1954_Greyhound_Scenicruiser,USA,2004,8,1705
1926_Ford_Fire_Engine,USA,2004,8,1682
1957_Vespa_GS150,USA,2004,8,1650
1966_Shelby_Cobra_427_S/C,USA,2004,8,1575
1970_Dodge_Coronet,USA,2004,8,1363
1971_Alpine_Renault_1600s,USA,2004,8,1220
1982_Lamborghini_Diablo,USA,2004,8,1209
1936_Harley_Davidson_El_Knucklehead,USA,2004,8,980
1958_Chevy_Corvette_Limited_Edition,USA,2004,8,820
1970_Triumph_Spitfire,USA,2004,9,7128
1936_Chrysler_Airflow,USA,2004,9,5175
Diamond_T620_Semi_Skirted_Tanker,USA,2004,9,5002
The_Queen_Mary,USA,2004,9,4680
1998_Chrysler_Plymouth_Prowler,USA,2004,9,4550
1964_Mercedec_Tour_Bus,USA,2004,9,4510
1912_Ford_Model_T_Delivery_Wagon,USA,2004,9,3910
1992_Porsche_Cayenne_Turbo_Silver,USA,2004,9,3834
The_Titanic,USA,2004,9,3468
1972_Alfa_Romeo_GTA,USA,2004,9,3432
1992_Ferrari_360_Spider_red,USA,2004,9,2835
The_USS_Constitution_Ship,USA,2004,9,2596
1917_Maxwell_Touring_Car,USA,2004,9,2496
1954_Greyhound_Scenicruiser,USA,2004,9,2350
1957_Chevy_Pickup,USA,2004,9,2205
1970_Dodge_Coronet,USA,2004,9,2160
1950_s_Chicago_Surface_Lines_Streetcar,USA,2004,9,2108
The_Schooner_Bluenose,USA,2004,9,1950
1962_City_of_Detroit_Streetcar,USA,2004,9,1925
1958_Chevy_Corvette_Limited_Edition,USA,2004,9,1170
1952_Alpine_Renault_1300,USA,2004,10,11616
1917_Grand_Touring_Sedan,USA,2004,10,8064
1992_Ferrari_360_Spider_red,USA,2004,10,7474
1980s_Black_Hawk_Helicopter,USA,2004,10,7371
1962_LanciaA_Delta_16V,USA,2004,10,6688
1936_Chrysler_Airflow,USA,2004,10,4884
1964_Mercedec_Tour_Bus,USA,2004,10,4824
1957_Chevy_Pickup,USA,2004,10,4788
1932_Model_A_Ford_J_Coupe,USA,2004,10,4743
1992_Porsche_Cayenne_Turbo_Silver,USA,2004,10,4644
Diamond_T620_Semi_Skirted_Tanker,USA,2004,10,4620
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,10,4580
18th_Century_Vintage_Horse_Carriage,USA,2004,10,4446
1940_Ford_Pickup_Truck,USA,2004,10,4192
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2004,10,4176
1996_Moto_Guzzi_1100i,USA,2004,10,4046
ATA:_B757_300,USA,2004,10,3999
1998_Chrysler_Plymouth_Prowler,USA,2004,10,3942
1928_Mercedes_Benz_SSK,USA,2004,10,3875
1937_Lincoln_Berline,USA,2004,10,3827
1913_Ford_Model_T_Speedster,USA,2004,10,3700
1900s_Vintage_Tri_Plane,USA,2004,10,3652
1917_Maxwell_Touring_Car,USA,2004,10,3531
1928_British_Royal_Navy_Airplane,USA,2004,10,3503
HMS_Bounty,USA,2004,10,3332
Corsair_F4U_(_Bird_Cage),USA,2004,10,3268
1962_Volkswagen_Microbus,USA,2004,10,3192
1980?s_GM_Manhattan_Express,USA,2004,10,3164
America_West_Airlines_B757_200,USA,2004,10,3115
1928_Ford_Phaeton_Deluxe,USA,2004,10,3036
1960_BSA_Gold_Star_DBD34_1960,USA,2004,10,2961
1970_Dodge_Coronet,USA,2004,10,2790
1972_Alfa_Romeo_GTA,USA,2004,10,2684
American_Airlines:_MD_11S,USA,2004,10,2652
1999_Yamaha_Speed_Boat,USA,2004,10,2573
1954_Greyhound_Scenicruiser,USA,2004,10,2320
P_51_D_Mustang,USA,2004,10,2241
American_Airlines:_B767_300,USA,2004,10,2226
1939_Cadillac_Limousine,USA,2004,10,2223
1940s_Ford_truck,USA,2004,10,2178
1926_Ford_Fire_Engine,USA,2004,10,2173
1930_Buick_Marquette_Phaeton,USA,2004,10,2068
1940_Ford_Delivery_Sedan,USA,2004,10,2002
1997_BMW_F650_ST,USA,2004,10,1920
1934_Ford_V8_Coupe,USA,2004,10,1890
1900s_Vintage_Bi_Plane,USA,2004,10,1875
Boeing_X_32A_JSF,USA,2004,10,1836
1911_Ford_Town_Car,USA,2004,10,1830
F/A_18_Hornet_1/72,USA,2004,10,1827
1936_Harley_Davidson_El_Knucklehead,USA,2004,10,1768
1937_Horch_930V_Limousine,USA,2004,10,1584
1958_Chevy_Corvette_Limited_Edition,USA,2004,10,1488
1939_Chevrolet_Deluxe_Coupe,USA,2004,10,1170
1936_Mercedes_Benz_500K_Special_Roadster,USA,2004,10,1100
1936_Mercedes_Benz_500k_Roadster,USA,2004,10,1085
1938_Cadillac_V_16_Presidential_Limousine,USA,2004,10,874
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2004,11,13535
1992_Ferrari_360_Spider_red,USA,2004,11,13026
1932_Model_A_Ford_J_Coupe,USA,2004,11,12550
1993_Mazda_RX_7,USA,2004,11,12262
1917_Maxwell_Touring_Car,USA,2004,11,11316
1970_Triumph_Spitfire,USA,2004,11,11078
1936_Chrysler_Airflow,USA,2004,11,10677
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2004,11,10650
1961_Chevrolet_Impala,USA,2004,11,9397
1965_Aston_Martin_DB5,USA,2004,11,9328
1997_BMW_R_1100_S,USA,2004,11,9072
1952_Alpine_Renault_1300,USA,2004,11,8990
1969_Harley_Davidson_Ultimate_Chopper,USA,2004,11,8780
1939_Cadillac_Limousine,USA,2004,11,8760
1996_Moto_Guzzi_1100i,USA,2004,11,8760
1997_BMW_F650_ST,USA,2004,11,8191
1958_Setra_Bus,USA,2004,11,8046
1957_Corvette_Convertible,USA,2004,11,7920
2002_Suzuki_XREO,USA,2004,11,7662
1974_Ducati_350_Mk3_Desmo,USA,2004,11,7642
1936_Harley_Davidson_El_Knucklehead,USA,2004,11,7508
1998_Chrysler_Plymouth_Prowler,USA,2004,11,7191
1956_Porsche_356A_Coupe,USA,2004,11,7185
2002_Yamaha_YZR_M1,USA,2004,11,7125
ATA:_B757_300,USA,2004,11,7100
1980?s_GM_Manhattan_Express,USA,2004,11,6712
1969_Chevrolet_Camaro_Z28,USA,2004,11,6651
1913_Ford_Model_T_Speedster,USA,2004,11,6321
1948_Porsche_Type_356_Roadster,USA,2004,11,5996
1948_Porsche_356_A_Roadster,USA,2004,11,5881
1928_Mercedes_Benz_SSK,USA,2004,11,5796
1960_BSA_Gold_Star_DBD34_1960,USA,2004,11,5740
1969_Dodge_Super_Bee,USA,2004,11,5646
1969_Dodge_Charger,USA,2004,11,5511
1982_Ducati_996_R,USA,2004,11,5218
1937_Lincoln_Berline,USA,2004,11,5210
1949_Jaguar_XK_120,USA,2004,11,5065
1995_Honda_Civic,USA,2004,11,4685
1999_Indy_500_Monte_Carlo_SS,USA,2004,11,4552
1958_Chevy_Corvette_Limited_Edition,USA,2004,11,4551
1904_Buick_Runabout,USA,2004,11,4495
2002_Chevy_Corvette,USA,2004,11,4386
1982_Camaro_Z28,USA,2004,11,4250
Pont_Yacht,USA,2004,11,4074
1968_Dodge_Charger,USA,2004,11,3864
1962_Volkswagen_Microbus,USA,2004,11,3813
Boeing_X_32A_JSF,USA,2004,11,3784
1970_Plymouth_Hemi_Cuda,USA,2004,11,3597
1938_Cadillac_V_16_Presidential_Limousine,USA,2004,11,3510
1940_Ford_Pickup_Truck,USA,2004,11,3404
1917_Grand_Touring_Sedan,USA,2004,11,3256
P_51_D_Mustang,USA,2004,11,3131
1971_Alpine_Renault_1600s,USA,2004,11,3075
1968_Ford_Mustang,USA,2004,11,2911
1900s_Vintage_Tri_Plane,USA,2004,11,2905
1962_LanciaA_Delta_16V,USA,2004,11,2852
The_Titanic,USA,2004,11,2759
1939_Chevrolet_Deluxe_Coupe,USA,2004,11,2620
1957_Vespa_GS150,USA,2004,11,2596
The_Queen_Mary,USA,2004,11,2592
1982_Ducati_900_Monster,USA,2004,11,2542
The_Mayflower,USA,2004,11,2520
1954_Greyhound_Scenicruiser,USA,2004,11,2440
1936_Mercedes_Benz_500K_Special_Roadster,USA,2004,11,2378
1982_Lamborghini_Diablo,USA,2004,11,2355
1962_City_of_Detroit_Streetcar,USA,2004,11,2289
18th_Century_Vintage_Horse_Carriage,USA,2004,11,2256
1926_Ford_Fire_Engine,USA,2004,11,2135
1936_Mercedes_Benz_500k_Roadster,USA,2004,11,2134
1970_Chevy_Chevelle_SS_454,USA,2004,11,2130
1952_Citroen_15CV,USA,2004,11,2088
18th_century_schooner,USA,2004,11,2088
1966_Shelby_Cobra_427_S/C,USA,2004,11,2016
1970_Dodge_Coronet,USA,2004,11,1725
1957_Chevy_Pickup,USA,2004,11,1508
1969_Corvair_Monza,USA,2004,11,1458
1934_Ford_V8_Coupe,USA,2004,11,1230
1964_Mercedec_Tour_Bus,USA,2004,11,1221
1972_Alfa_Romeo_GTA,USA,2004,11,1200
1992_Ferrari_360_Spider_red,USA,2004,12,7392
1998_Chrysler_Plymouth_Prowler,USA,2004,12,6726
1958_Setra_Bus,USA,2004,12,5978
1962_LanciaA_Delta_16V,USA,2004,12,5762
1952_Alpine_Renault_1300,USA,2004,12,5696
1957_Chevy_Pickup,USA,2004,12,5232
1964_Mercedec_Tour_Bus,USA,2004,12,5206
18th_Century_Vintage_Horse_Carriage,USA,2004,12,5148
American_Airlines:_B767_300,USA,2004,12,5031
America_West_Airlines_B757_200,USA,2004,12,4949
1969_Ford_Falcon,USA,2004,12,4420
1970_Triumph_Spitfire,USA,2004,12,4386
1940_Ford_Pickup_Truck,USA,2004,12,3822
1997_BMW_F650_ST,USA,2004,12,3726
1913_Ford_Model_T_Speedster,USA,2004,12,3567
1940s_Ford_truck,USA,2004,12,3556
F/A_18_Hornet_1/72,USA,2004,12,3526
P_51_D_Mustang,USA,2004,12,3510
1934_Ford_V8_Coupe,USA,2004,12,3479
ATA:_B757_300,USA,2004,12,3312
1930_Buick_Marquette_Phaeton,USA,2004,12,3280
1992_Porsche_Cayenne_Turbo_Silver,USA,2004,12,3174
1900s_Vintage_Tri_Plane,USA,2004,12,3150
1917_Maxwell_Touring_Car,USA,2004,12,2600
Boeing_X_32A_JSF,USA,2004,12,2597
1926_Ford_Fire_Engine,USA,2004,12,2542
HMS_Bounty,USA,2004,12,2346
1970_Dodge_Coronet,USA,2004,12,2256
1928_British_Royal_Navy_Airplane,USA,2004,12,2016
1928_Ford_Phaeton_Deluxe,USA,2004,12,1800
American_Airlines:_MD_11S,USA,2004,12,1672
1954_Greyhound_Scenicruiser,USA,2004,12,1551
1958_Chevy_Corvette_Limited_Edition,USA,2004,12,1332
1937_Lincoln_Berline,USA,2005,1,9240
1911_Ford_Town_Car,USA,2005,1,8865
1958_Chevy_Corvette_Limited_Edition,USA,2005,1,5535
1982_Lamborghini_Diablo,USA,2005,1,5004
2002_Yamaha_YZR_M1,USA,2005,1,4972
1997_BMW_R_1100_S,USA,2005,1,4850
1948_Porsche_Type_356_Roadster,USA,2005,1,4830
1917_Grand_Touring_Sedan,USA,2005,1,4699
1913_Ford_Model_T_Speedster,USA,2005,1,4578
1952_Alpine_Renault_1300,USA,2005,1,4510
1982_Camaro_Z28,USA,2005,1,4318
1952_Citroen_15CV,USA,2005,1,4216
1932_Model_A_Ford_J_Coupe,USA,2005,1,4185
1949_Jaguar_XK_120,USA,2005,1,4120
1980?s_GM_Manhattan_Express,USA,2005,1,4056
2002_Suzuki_XREO,USA,2005,1,3872
1957_Ford_Thunderbird,USA,2005,1,3740
1969_Chevrolet_Camaro_Z28,USA,2005,1,3680
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2005,1,3674
2001_Ferrari_Enzo,USA,2005,1,3552
1936_Chrysler_Airflow,USA,2005,1,3480
1962_Volkswagen_Microbus,USA,2005,1,3440
1974_Ducati_350_Mk3_Desmo,USA,2005,1,3432
1917_Maxwell_Touring_Car,USA,2005,1,3285
1936_Mercedes_Benz_500K_Special_Roadster,USA,2005,1,3168
1928_Mercedes_Benz_SSK,USA,2005,1,3040
1950_s_Chicago_Surface_Lines_Streetcar,USA,2005,1,3000
1965_Aston_Martin_DB5,USA,2005,1,2744
Diamond_T620_Semi_Skirted_Tanker,USA,2005,1,2736
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2005,1,2709
1993_Mazda_RX_7,USA,2005,1,2610
1998_Chrysler_Plymouth_Prowler,USA,2005,1,2600
1970_Dodge_Coronet,USA,2005,1,2425
2002_Chevy_Corvette,USA,2005,1,2000
18th_Century_Vintage_Horse_Carriage,USA,2005,1,1974
1957_Chevy_Pickup,USA,2005,1,1764
1936_Mercedes_Benz_500k_Roadster,USA,2005,1,1702
1966_Shelby_Cobra_427_S/C,USA,2005,1,1444
1992_Porsche_Cayenne_Turbo_Silver,USA,2005,1,1400
1954_Greyhound_Scenicruiser,USA,2005,1,1320
1970_Chevy_Chevelle_SS_454,USA,2005,1,1260
1934_Ford_V8_Coupe,USA,2005,1,1232
1936_Harley_Davidson_El_Knucklehead,USA,2005,1,1150
1938_Cadillac_V_16_Presidential_Limousine,USA,2005,1,868
1939_Chevrolet_Deluxe_Coupe,USA,2005,1,828
1917_Maxwell_Touring_Car,USA,2005,2,8950
1952_Alpine_Renault_1300,USA,2005,2,8244
1939_Cadillac_Limousine,USA,2005,2,7839
1996_Peterbilt_379_Stake_Bed_with_Outrigger,USA,2005,2,6816
The_Mayflower,USA,2005,2,6419
1962_LanciaA_Delta_16V,USA,2005,2,6216
1940s_Ford_truck,USA,2005,2,4875
1972_Alfa_Romeo_GTA,USA,2005,2,4862
1940_Ford_Pickup_Truck,USA,2005,2,4704
1936_Chrysler_Airflow,USA,2005,2,4587
18th_Century_Vintage_Horse_Carriage,USA,2005,2,4305
1913_Ford_Model_T_Speedster,USA,2005,2,4305
1912_Ford_Model_T_Delivery_Wagon,USA,2005,2,4214
1969_Corvair_Monza,USA,2005,2,4070
1968_Dodge_Charger,USA,2005,2,3990
2001_Ferrari_Enzo,USA,2005,2,3808
1969_Ford_Falcon,USA,2005,2,3230
1940_Ford_Delivery_Sedan,USA,2005,2,3182
1958_Setra_Bus,USA,2005,2,2960
1934_Ford_V8_Coupe,USA,2005,2,2720
1980?s_GM_Manhattan_Express,USA,2005,2,2704
1962_Volkswagen_Microbus,USA,2005,2,2660
18th_century_schooner,USA,2005,2,2268
1998_Chrysler_Plymouth_Prowler,USA,2005,2,2200
1957_Chevy_Pickup,USA,2005,2,2144
The_Schooner_Bluenose,USA,2005,2,1925
1982_Camaro_Z28,USA,2005,2,1870
1926_Ford_Fire_Engine,USA,2005,2,1715
1936_Mercedes_Benz_500K_Special_Roadster,USA,2005,2,1325
American_Airlines:_B767_300,USA,2005,3,10074
1976_Ford_Gran_Torino,USA,2005,3,7400
ATA:_B757_300,USA,2005,3,7150
1957_Corvette_Convertible,USA,2005,3,6860
1956_Porsche_356A_Coupe,USA,2005,3,6750
1969_Ford_Falcon,USA,2005,3,6105
2002_Suzuki_XREO,USA,2005,3,5940
18th_century_schooner,USA,2005,3,5733
1969_Dodge_Super_Bee,USA,2005,3,5480
1903_Ford_Model_A,USA,2005,3,5280
1957_Vespa_GS150,USA,2005,3,5076
1982_Lamborghini_Diablo,USA,2005,3,4884
1904_Buick_Runabout,USA,2005,3,4725
1928_Ford_Phaeton_Deluxe,USA,2005,3,3920
2002_Yamaha_YZR_M1,USA,2005,3,3498
1993_Mazda_RX_7,USA,2005,3,3384
1940_Ford_Delivery_Sedan,USA,2005,3,3367
1930_Buick_Marquette_Phaeton,USA,2005,3,3213
1969_Harley_Davidson_Ultimate_Chopper,USA,2005,3,3192
1932_Model_A_Ford_J_Coupe,USA,2005,3,3069
The_Schooner_Bluenose,USA,2005,3,2613
1961_Chevrolet_Impala,USA,2005,3,2460
1971_Alpine_Renault_1600s,USA,2005,3,2438
1982_Ducati_900_Monster,USA,2005,3,2275
1996_Moto_Guzzi_1100i,USA,2005,3,2250
1912_Ford_Model_T_Delivery_Wagon,USA,2005,3,2241
1974_Ducati_350_Mk3_Desmo,USA,2005,3,2205
Collectable_Wooden_Train,USA,2005,3,2160
1928_Mercedes_Benz_SSK,USA,2005,3,2028
1982_Ducati_996_R,USA,2005,3,1845
2003_Harley_Davidson_Eagle_Drag_Bike,USA,2005,3,1827
1995_Honda_Civic,USA,2005,3,1462
1917_Grand_Touring_Sedan,USA,2005,4,14060
1972_Alfa_Romeo_GTA,USA,2005,4,9664
America_West_Airlines_B757_200,USA,2005,4,7565
1941_Chevrolet_Special_Deluxe_Cabriolet,USA,2005,4,7308
1949_Jaguar_XK_120,USA,2005,4,7144
F/A_18_Hornet_1/72,USA,2005,4,7084
1965_Aston_Martin_DB5,USA,2005,4,7021
1980s_Black_Hawk_Helicopter,USA,2005,4,6426
1999_Indy_500_Monte_Carlo_SS,USA,2005,4,6396
1952_Citroen_15CV,USA,2005,4,5841
1997_BMW_F650_ST,USA,2005,4,4998
1928_Ford_Phaeton_Deluxe,USA,2005,4,4836
1957_Ford_Thunderbird,USA,2005,4,4422
1900s_Vintage_Tri_Plane,USA,2005,4,4212
HMS_Bounty,USA,2005,4,4048
Corsair_F4U_(_Bird_Cage),USA,2005,4,3840
2002_Chevy_Corvette,USA,2005,4,3741
1928_British_Royal_Navy_Airplane,USA,2005,4,3648
P_51_D_Mustang,USA,2005,4,3192
1940_Ford_Delivery_Sedan,USA,2005,4,3066
1911_Ford_Town_Car,USA,2005,4,3066
1966_Shelby_Cobra_427_S/C,USA,2005,4,2560
1999_Yamaha_Speed_Boat,USA,2005,4,2250
1937_Horch_930V_Limousine,USA,2005,4,2166
American_Airlines:_MD_11S,USA,2005,4,2044
ATA:_B757_300,USA,2005,4,2016
1970_Chevy_Chevelle_SS_454,USA,2005,4,1976
1930_Buick_Marquette_Phaeton,USA,2005,4,1960
1900s_Vintage_Bi_Plane,USA,2005,4,1488
American_Airlines:_B767_300,USA,2005,4,1133
Boeing_X_32A_JSF,USA,2005,4,1120
1969_Chevrolet_Camaro_Z28,USA,2005,4,1053
1932_Alfa_Romeo_8C2300_Spider_Sport,USA,2005,4,540
2001_Ferrari_Enzo,USA,2005,5,8676
1969_Corvair_Monza,USA,2005,5,8225
1970_Triumph_Spitfire,USA,2005,5,6909
1912_Ford_Model_T_Delivery_Wagon,USA,2005,5,6120
Collectable_Wooden_Train,USA,2005,5,5808
1928_Mercedes_Benz_SSK,USA,2005,5,5425
1937_Lincoln_Berline,USA,2005,5,4896
1903_Ford_Model_A,USA,2005,5,4879
1940_Ford_Delivery_Sedan,USA,2005,5,3876
The_Mayflower,USA,2005,5,3536
1969_Ford_Falcon,USA,2005,5,3388
18th_century_schooner,USA,2005,5,3335
1962_City_of_Detroit_Streetcar,USA,2005,5,3264
1999_Yamaha_Speed_Boat,USA,2005,5,3256
Pont_Yacht,USA,2005,5,3102
The_Titanic,USA,2005,5,3024
1972_Alfa_Romeo_GTA,USA,2005,5,2774
The_Schooner_Bluenose,USA,2005,5,2627
The_Queen_Mary,USA,2005,5,2430
The_USS_Constitution_Ship,USA,2005,5,2356
1938_Cadillac_V_16_Presidential_Limousine,USA,2005,5,1840
1936_Mercedes_Benz_500K_Special_Roadster,USA,2005,5,1300
1950_s_Chicago_Surface_Lines_Streetcar,USA,2005,5,1200
1904_Buick_Runabout,USA,2005,5,1200
